i	f_sup	f_swg	f_swg_id	traj_h
2709	[-2.654818303157926, 8.513475308340823, 0.7000000365078449, 2.770796326794897]	[-2.4289519041111927, 8.606127182480863, 0.7000000365078449, 2.570796326794897]	Right	0.02
2710	[-2.6574327731354805, 8.782720855280298, 0.7000000365078449, 2.770796326794897]	[-2.654818303157926, 8.513475308340823, 0.7000000365078449, 2.770796326794897]	Left	0.02
2711	[-2.499443243048181, 8.450288604338247, 0.7000000365078449, 2.1707963267948966]	[-2.5854604197548117, 8.221813123571886, 0.7000000365078449, 2.1707963267948966]	Left	0.02
2712	[-2.6718985983718984, 8.259607849094907, 0.7000000365078449, 2.1707963267948966]	[-2.499443243048181, 8.450288604338247, 0.7000000365078449, 2.1707963267948966]	Right	0.02
2713	[-2.458176462302697, 8.478520728007998, 0.7000000365078449, 2.1707963267948966]	[-2.6718985983718984, 8.259607849094907, 0.7000000365078449, 2.1707963267948966]	Left	0.02
2714	[-2.6718985983718984, 8.259607849094907, 0.7000000365078449, 2.1707963267948966]	[-2.458176462302697, 8.478520728007998, 0.7000000365078449, 2.1707963267948966]	Right	[0.02]
2715	[-2.499443243048181, 8.450288604338247, 0.7000000365078449, 2.370796326794897]	[-2.6718985983718984, 8.259607849094907, 0.7000000365078449, 2.1707963267948966]	Left	[0.02]
2716	[-2.195429743209455, 7.4451991615153, 0.600000012665987, 1.1707963267948969]	[-1.999416427641207, 7.405465295356288, 0.600000012665987, 1.3707963267948968]	Right	0.02
2717	[-2.0218921717035547, 6.67705005459347, 0.4999999888241291, 0.9707963267948969]	[-2.228792319665757, 6.829668299810805, 0.4999999888241291, 1.1707963267948969]	Left	0.02
2718	[-2.2208378430891926, 6.740458412377896, 0.4999999888241291, 0.9707963267948969]	[-2.0218921717035547, 6.67705005459347, 0.4999999888241291, 0.9707963267948969]	Right	0.02
2719	[-1.9993064727677534, 6.710063479189857, 0.4999999888241291, 1.1707963267948969]	[-2.2208378430891926, 6.740458412377896, 0.4999999888241291, 0.9707963267948969]	Left	0.02
2720	[-1.9806253909580709, 6.648817930923718, 0.4999999888241291, 1.1707963267948969]	[-2.2208378430891926, 6.740458412377896, 0.4999999888241291, 0.9707963267948969]	Left	0.02
2721	[-2.089649268510959, 6.578009780804308, 0.4999999888241291, 0.770796326794897]	[-2.2208378430891926, 6.740458412377896, 0.4999999888241291, 0.9707963267948969]	Left	0.02
2722	[-2.099866514018478, 6.846888206666702, 0.4999999888241291, 0.770796326794897]	[-2.089649268510959, 6.578009780804308, 0.4999999888241291, 0.770796326794897]	Right	0.02
2723	[-2.003566537603016, 6.6616145859259674, 0.4999999888241291, 0.770796326794897]	[-2.099866514018478, 6.846888206666702, 0.4999999888241291, 0.770796326794897]	Left	0.02
2724	[-2.1859492449264204, 6.763283401545042, 0.4999999888241291, 0.570796326794897]	[-2.003566537603016, 6.6616145859259674, 0.4999999888241291, 0.770796326794897]	Right	0.02
2725	[-2.128377042841266, 6.562571066231374, 0.4999999888241291, 0.770796326794897]	[-2.1859492449264204, 6.763283401545042, 0.4999999888241291, 0.570796326794897]	Left	0.02
2726	[-2.0003854093709115, 6.585333793695156, 0.4999999888241291, 0.770796326794897]	[-2.1859492449264204, 6.763283401545042, 0.4999999888241291, 0.570796326794897]	Left	0.02
2727	[-2.2524387876290324, 6.758738218404183, 0.4999999888241291, 0.770796326794897]	[-2.0003854093709115, 6.585333793695156, 0.4999999888241291, 0.770796326794897]	Right	0.02
2728	[-2.0743468122544524, 6.478423967750585, 0.4999999888241291, 0.570796326794897]	[-2.1859492449264204, 6.763283401545042, 0.4999999888241291, 0.570796326794897]	Left	0.02
2729	[-2.064601335554975, 6.722360487533703, 0.4999999888241291, 0.770796326794897]	[-2.0743468122544524, 6.478423967750585, 0.4999999888241291, 0.570796326794897]	Right	0.02
2730	[-2.128377042841266, 6.562571066231374, 0.4999999888241291, 0.570796326794897]	[-2.1859492449264204, 6.763283401545042, 0.4999999888241291, 0.570796326794897]	Left	0.02
2731	[-2.2129643602198272, 6.805356950785437, 0.4999999888241291, 0.770796326794897]	[-2.128377042841266, 6.562571066231374, 0.4999999888241291, 0.570796326794897]	Right	0.02
2732	[-2.1456466814351955, 6.8485811352548875, 0.4999999888241291, 0.370796326794897]	[-2.128377042841266, 6.562571066231374, 0.4999999888241291, 0.570796326794897]	Right	0.02
2733	[-2.0369393550921933, 6.56896940946472, 0.4999999888241291, 0.570796326794897]	[-2.1456466814351955, 6.8485811352548875, 0.4999999888241291, 0.370796326794897]	Left	0.02
2734	[-2.1449998162658215, 6.737263606426299, 0.4999999888241291, 0.770796326794897]	[-2.0369393550921933, 6.56896940946472, 0.4999999888241291, 0.570796326794897]	Right	0.02
2735	[-2.1215266724707544, 6.811755294018782, 0.4999999888241291, 0.770796326794897]	[-2.0369393550921933, 6.56896940946472, 0.4999999888241291, 0.570796326794897]	Right	0.02
2736	[-2.255619915861137, 6.835019010634994, 0.4999999888241291, 0.570796326794897]	[-2.003566537603016, 6.6616145859259674, 0.4999999888241291, 0.770796326794897]	Right	0.02
2737	[-1.9960946774220876, 6.7639792287296805, 0.4999999888241291, 0.770796326794897]	[-2.255619915861137, 6.835019010634994, 0.4999999888241291, 0.570796326794897]	Left	0.02
2738	[-2.178477384745492, 6.865648044348755, 0.4999999888241291, 0.570796326794897]	[-1.9960946774220876, 6.7639792287296805, 0.4999999888241291, 0.770796326794897]	Right	0.02
2739	[-2.0199286644833903, 6.729771985739264, 0.4999999888241291, 0.370796326794897]	[-2.178477384745492, 6.865648044348755, 0.4999999888241291, 0.570796326794897]	Left	0.02
2740	[-2.144017483189169, 6.550159576840537, 0.4999999888241291, 0.370796326794897]	[-2.255619915861137, 6.835019010634994, 0.4999999888241291, 0.570796326794897]	Left	0.02
2741	[-2.290529266966371, 6.761427883063743, 0.4999999888241291, 0.17079632679489698]	[-2.144017483189169, 6.550159576840537, 0.4999999888241291, 0.370796326794897]	Right	0.02
2742	[-2.0128856861989526, 6.50488540693426, 0.4999999888241291, 0.370796326794897]	[-2.290529266966371, 6.761427883063743, 0.4999999888241291, 0.17079632679489698]	Left	0.02
2743	[-1.9921533284975648, 6.727528999575373, 0.4999999888241291, 0.17079632679489698]	[-2.0128856861989526, 6.50488540693426, 0.4999999888241291, 0.370796326794897]	Right	0.02
2744	[-2.008788526571812, 6.470968538504244, 0.4999999888241291, -0.02920367320510303]	[-1.9921533284975648, 6.727528999575373, 0.4999999888241291, 0.17079632679489698]	Left	0.02
2745	[-2.0002901694268, 6.421696052004821, 0.4999999888241291, -0.02920367320510303]	[-1.9921533284975648, 6.727528999575373, 0.4999999888241291, 0.17079632679489698]	Left	0.02
2746	[-1.9929902888514777, 6.671589452765197, 0.4999999888241291, -0.02920367320510303]	[-2.0002901694268, 6.421696052004821, 0.4999999888241291, -0.02920367320510303]	Right	0.02
2747	[-2.0617245617243545, 6.3734693431908225, 0.4999999888241291, -0.02920367320510303]	[-1.9929902888514777, 6.671589452765197, 0.4999999888241291, -0.02920367320510303]	Left	0.02
2748	[-2.052964705033968, 6.673341424103274, 0.4999999888241291, -0.22920367320510304]	[-2.0002901694268, 6.421696052004821, 0.4999999888241291, -0.02920367320510303]	Right	0.02
2749	[-2.0513343708545477, 6.41624739070214, 0.4999999888241291, -0.22920367320510304]	[-2.052964705033968, 6.673341424103274, 0.4999999888241291, -0.22920367320510304]	Left	0.02
2750	[-2.01238046561942, 6.407159306914417, 0.4999999888241291, -0.22920367320510304]	[-2.052964705033968, 6.673341424103274, 0.4999999888241291, -0.22920367320510304]	Left	0.02
2751	[-2.0399742661198936, 6.4649397722460495, 0.4999999888241291, -0.22920367320510304]	[-2.052964705033968, 6.673341424103274, 0.4999999888241291, -0.22920367320510304]	Left	0.02
2752	[-1.9915303127364132, 6.721568132917272, 0.4999999888241291, 0.17079632679489698]	[-2.0002901694268, 6.421696052004821, 0.4999999888241291, -0.02920367320510303]	Right	0.02
2753	[-2.052964705033968, 6.673341424103274, 0.4999999888241291, 0.17079632679489698]	[-2.0002901694268, 6.421696052004821, 0.4999999888241291, -0.02920367320510303]	Right	0.02
2754	[-2.0515047289189035, 6.723320104255349, 0.4999999888241291, -0.02920367320510303]	[-2.0002901694268, 6.421696052004821, 0.4999999888241291, -0.02920367320510303]	Right	0.02
2755	[-2.0588046094942256, 6.473426703494973, 0.4999999888241291, -0.22920367320510304]	[-2.0515047289189035, 6.723320104255349, 0.4999999888241291, -0.02920367320510303]	Left	0.02
2756	[-2.0604349436736458, 6.730520736896107, 0.4999999888241291, -0.02920367320510303]	[-2.0588046094942256, 6.473426703494973, 0.4999999888241291, -0.22920367320510304]	Right	0.02
2757	[-2.002004085820954, 6.7168886112145225, 0.4999999888241291, -0.42920367320510305]	[-2.0588046094942256, 6.473426703494973, 0.4999999888241291, -0.22920367320510304]	Right	0.02
2758	[-1.999546497029501, 6.385838826050218, 0.4999999888241291, -0.6292036732051031]	[-2.002004085820954, 6.7168886112145225, 0.4999999888241291, -0.42920367320510305]	Left	0.02
2759	[-2.0490748389389912, 6.779213118440017, 0.4999999888241291, -0.42920367320510305]	[-2.0588046094942256, 6.473426703494973, 0.4999999888241291, -0.22920367320510304]	Right	0.02
2760	[-2.029434891936254, 6.713034689396306, 0.4999999888241291, 0.570796326794897]	[-2.0128856861989526, 6.50488540693426, 0.4999999888241291, 0.370796326794897]	Right	0.02
2761	[-2.2527248095321712, 6.8297713026307045, 0.4999999888241291, 0.370796326794897]	[-2.144017483189169, 6.550159576840537, 0.4999999888241291, 0.370796326794897]	Right	0.02
2762	[-2.171032598482576, 6.592233126080932, 0.4999999888241291, 0.770796326794897]	[-2.255619915861137, 6.835019010634994, 0.4999999888241291, 0.570796326794897]	Left	0.02
2763	[-2.1777432149398073, 6.840953608650848, 0.4999999888241291, 0.770796326794897]	[-2.003566537603016, 6.6616145859259674, 0.4999999888241291, 0.770796326794897]	Right	0.02
2764	[-2.1859492449264204, 6.763283401545042, 0.4999999888241291, 0.9707963267948969]	[-2.003566537603016, 6.6616145859259674, 0.4999999888241291, 0.770796326794897]	Right	0.02
2765	[-2.142907879472449, 6.805085804105872, 0.4999999888241291, 0.9707963267948969]	[-2.003566537603016, 6.6616145859259674, 0.4999999888241291, 0.770796326794897]	Right	0.02
2766	[-2.099866514018478, 6.846888206666702, 0.4999999888241291, 0.770796326794897]	[-2.003566537603016, 6.6616145859259674, 0.4999999888241291, 0.770796326794897]	Right	[0.02]
2767	[-2.3387191372975846, 6.790731238219837, 0.4999999888241291, 1.1707963267948969]	[-2.0327790040975087, 6.789934433651793, 0.4999999888241291, 1.3707963267948968]	Right	0.02
2768	[-2.326798977449881, 6.849535232890312, 0.4999999888241291, 1.1707963267948969]	[-2.0327790040975087, 6.789934433651793, 0.4999999888241291, 1.3707963267948968]	Right	0.02
2769	[-2.119898829487679, 6.696916987672976, 0.4999999888241291, 1.3707963267948968]	[-2.326798977449881, 6.849535232890312, 0.4999999888241291, 1.1707963267948969]	Left	0.02
2770	[-2.0504806792490156, 6.732709730197717, 0.4999999888241291, 0.9707963267948969]	[-2.326798977449881, 6.849535232890312, 0.4999999888241291, 1.1707963267948969]	Left	0.02
2771	[-2.2407124795134608, 6.770864305140331, 0.4999999888241291, 1.5707963267948968]	[-2.0327790040975087, 6.789934433651793, 0.4999999888241291, 1.3707963267948968]	Right	0.02
2772	[-2.3387191372975846, 6.790731238219837, 0.4999999888241291, 1.5707963267948968]	[-2.0327790040975087, 6.789934433651793, 0.4999999888241291, 1.3707963267948968]	Right	0.02
2773	[-2.1387191372975844, 6.730731238219837, 0.4999999888241291, 1.3707963267948968]	[-2.3387191372975846, 6.790731238219837, 0.4999999888241291, 1.5707963267948968]	Left	0.02
2774	[-2.363868848678389, 6.878405228702727, 0.4999999888241291, 1.5707963267948968]	[-2.1387191372975844, 6.730731238219837, 0.4999999888241291, 1.3707963267948968]	Right	0.02
2775	[-2.163868848678389, 6.818405228702727, 0.4999999888241291, 1.5707963267948968]	[-2.363868848678389, 6.878405228702727, 0.4999999888241291, 1.5707963267948968]	Left	0.02
2776	[-2.420818950802253, 6.84913603212883, 0.4999999888241291, 1.3707963267948968]	[-2.1387191372975844, 6.730731238219837, 0.4999999888241291, 1.3707963267948968]	Right	0.02
2777	[-2.4446592704976604, 6.731528042787881, 0.4999999888241291, 1.1707963267948969]	[-2.1387191372975844, 6.730731238219837, 0.4999999888241291, 1.3707963267948968]	Right	0.02
2778	[-2.2897158084055227, 6.780797771680084, 0.4999999888241291, 1.3707963267948968]	[-2.0327790040975087, 6.789934433651793, 0.4999999888241291, 1.3707963267948968]	Right	0.02
2779	[-2.2337756752054467, 6.84000096711204, 0.4999999888241291, 1.3707963267948968]	[-2.00067919059284, 6.7315296397428, 0.4999999888241291, 1.3707963267948968]	Right	0.02
2780	[-2.00067919059284, 6.7315296397428, 0.4999999888241291, 1.3707963267948968]	[-2.2337756752054467, 6.84000096711204, 0.4999999888241291, 1.3707963267948968]	Left	[0.02]
2781	[-2.306619323792916, 6.732326444310844, 0.4999999888241291, 1.1707963267948969]	[-2.00067919059284, 6.7315296397428, 0.4999999888241291, 1.3707963267948968]	Right	0.02
2782	[-1.9867878565612052, 6.846815887354345, 0.4999999888241291, 1.1707963267948969]	[-2.306619323792916, 6.732326444310844, 0.4999999888241291, 1.1707963267948969]	Left	0.02
2783	[-2.0536661261305693, 6.560237281978075, 0.4999999888241291, 1.3707963267948968]	[-2.306619323792916, 6.732326444310844, 0.4999999888241291, 1.1707963267948969]	Left	0.02
2784	[-2.0763540752921945, 6.634971858733681, 0.4999999888241291, 0.9707963267948969]	[-2.306619323792916, 6.732326444310844, 0.4999999888241291, 1.1707963267948969]	Left	0.02
2785	[-2.067888557069128, 6.783391315009518, 0.4999999888241291, 0.9707963267948969]	[-2.306619323792916, 6.732326444310844, 0.4999999888241291, 1.1707963267948969]	Left	0.02
2786	[-2.0069359250535315, 6.670764601258422, 0.4999999888241291, 0.9707963267948969]	[-2.306619323792916, 6.732326444310844, 0.4999999888241291, 1.1707963267948969]	Left	0.02
2787	[-2.2946991639452126, 6.791130438981319, 0.4999999888241291, 1.3707963267948968]	[-2.00067919059284, 6.7315296397428, 0.4999999888241291, 1.3707963267948968]	Right	0.02
2788	[-2.2242067897107884, 6.13870620403826, 0.4999999888241291, 1.1707963267948969]	[-1.9672699854027742, 6.147842866009969, 0.4999999888241291, 1.3707963267948968]	Right	0.02
2789	[-2.2612899587551465, 6.207443665248488, 0.4999999888241291, 1.5707963267948968]	[-1.9672699854027742, 6.147842866009969, 0.4999999888241291, 1.3707963267948968]	Right	0.02
2790	[-2.0964551897415227, 5.713894501593238, 0.3999999947845936, 1.3707963267948968]	[-2.2573022880035807, 5.847041829695141, 0.3999999947845936, 1.1707963267948969]	Left	0.02
2791	[-2.027037039502859, 5.749687244117978, 0.3999999947845936, 0.9707963267948969]	[-2.2573022880035807, 5.847041829695141, 0.3999999947845936, 1.1707963267948969]	Left	0.02
2792	[-1.9576188892641961, 5.785479986642719, 0.3999999947845936, 1.3707963267948968]	[-2.2573022880035807, 5.847041829695141, 0.3999999947845936, 1.1707963267948969]	Left	0.02
2793	[-2.263559022464272, 5.786276791210763, 0.3999999947845936, 1.5707963267948968]	[-1.9576188892641961, 5.785479986642719, 0.3999999947845936, 1.3707963267948968]	Right	0.02
2794	[-2.2026355337245067, 5.835147319341484, 0.3999999947845936, 1.1707963267948969]	[-1.9576188892641961, 5.785479986642719, 0.3999999947845936, 1.3707963267948968]	Right	0.02
2795	[-2.0417884354624487, 5.701999991239581, 0.3999999947845936, 1.1707963267948969]	[-2.2026355337245067, 5.835147319341484, 0.3999999947845936, 1.1707963267948969]	Left	0.02
2796	[-2.1655523646801482, 5.766409858131257, 0.3999999947845936, 1.1707963267948969]	[-1.9576188892641961, 5.785479986642719, 0.3999999947845936, 1.3707963267948968]	Right	0.02
2797	[-2.0504021400413786, 5.694423584477805, 0.3999999947845936, 0.9707963267948969]	[-2.2573022880035807, 5.847041829695141, 0.3999999947845936, 1.1707963267948969]	Left	0.02
2798	[-2.027037039502859, 5.749687244117978, 0.3999999947845936, 1.1707963267948969]	[-2.2573022880035807, 5.847041829695141, 0.3999999947845936, 1.1707963267948969]	Left	0.02
2799	[-2.0768657061276787, 5.770465523776013, 0.3999999947845936, 0.9707963267948969]	[-2.3765491048670633, 5.832027366828435, 0.3999999947845936, 1.1707963267948969]	Left	0.02
2800	[-2.2758113775133166, 5.833873881560439, 0.3999999947845936, 0.770796326794897]	[-2.0768657061276787, 5.770465523776013, 0.3999999947845936, 0.9707963267948969]	Right	0.02
2801	[-1.9950637556192148, 5.688337725225299, 0.3999999947845936, 0.9707963267948969]	[-2.2758113775133166, 5.833873881560439, 0.3999999947845936, 0.770796326794897]	Left	0.02
2802	[-2.1262523301974485, 5.850786356798887, 0.3999999947845936, 0.770796326794897]	[-1.9950637556192148, 5.688337725225299, 0.3999999947845936, 0.9707963267948969]	Right	0.02
2803	[-2.0299523537819866, 5.665512736058152, 0.3999999947845936, 0.770796326794897]	[-2.1262523301974485, 5.850786356798887, 0.3999999947845936, 0.770796326794897]	Left	0.02
2804	[-2.2471703965727494, 5.8030493562222025, 0.3999999947845936, 0.570796326794897]	[-2.0299523537819866, 5.665512736058152, 0.3999999947845936, 0.770796326794897]	Right	0.02
2805	[-1.9869109883280154, 5.707315138618982, 0.3999999947845936, 0.9707963267948969]	[-2.1262523301974485, 5.850786356798887, 0.3999999947845936, 0.770796326794897]	Left	0.02
2806	[-2.151978111309951, 5.82024363329799, 0.3999999947845936, 1.1707963267948969]	[-1.9869109883280154, 5.707315138618982, 0.3999999947845936, 0.9707963267948969]	Right	0.02
